NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE
Lat,2,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Liver,2,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
STM,1,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Nich,2,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Paine,3,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Read,1,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Ross,1,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Schur,1,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Tracy,2,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Wells,1,Cmte on memorial of Clerks in several departments,,Jan,30,1801,6,19
Arm,3,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Bald,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Bing,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Blood,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Brown,3,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Chip,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Day,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
TF,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
DF,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Gunn,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Hill,3,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
How,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Lang,3,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Lat,3,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Liver,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
JM,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Morris,1,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Nich,4,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Paine,6,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Ross,7,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Schur,2,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Tracy,12,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Wells,4,Cmte on petition of Joseph Nourse,,Feb,3,1801,6,19
Arm,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
Bing,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
Blood,2,cmte bill Biddleford & c,,Feb,5,1801,6,19
Chip,2,cmte bill Biddleford & c,,Feb,5,1801,6,19
Cocke,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
DF,7,cmte bill Biddleford & c,,Feb,5,1801,6,19
Greene,4,cmte bill Biddleford & c,,Feb,5,1801,6,19
Hill,2,cmte bill Biddleford & c,,Feb,5,1801,6,19
How,3,cmte bill Biddleford & c,,Feb,5,1801,6,19
Lang,7,cmte bill Biddleford & c,,Feb,5,1801,6,19
Lat,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
Liver,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
STM,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
JM,6,cmte bill Biddleford & c,,Feb,5,1801,6,19
Paine,3,cmte bill Biddleford & c,,Feb,5,1801,6,19
Read,1,cmte bill Biddleford & c,,Feb,5,1801,6,19
Tracy,2,cmte bill Biddleford & c,,Feb,5,1801,6,19
Wells,3,cmte bill Biddleford & c,,Feb,5,1801,6,19
And,2,Cmte on Mines & metals,,Feb,5,1801,6,19
Bald,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Bing,8,Cmte on Mines & metals,,Feb,5,1801,6,19
Blood,2,Cmte on Mines & metals,,Feb,5,1801,6,19
Brown,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Chip,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Day,6,Cmte on Mines & metals,,Feb,5,1801,6,19
Greene,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Gunn,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Hill,2,Cmte on Mines & metals,,Feb,5,1801,6,19
Lang,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Lat,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Liver,1,Cmte on Mines & metals,,Feb,5,1801,6,19
JM,7,Cmte on Mines & metals,,Feb,5,1801,6,19
Morris,10,Cmte on Mines & metals,,Feb,5,1801,6,19
Nich,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Paine,4,Cmte on Mines & metals,,Feb,5,1801,6,19
Read,9,Cmte on Mines & metals,,Feb,5,1801,6,19
Ross,12,Cmte on Mines & metals,,Feb,5,1801,6,19
Schur,1,Cmte on Mines & metals,,Feb,5,1801,6,19
Tracy,13,Cmte on Mines & metals,,Feb,5,1801,6,19
Wells,2,Cmte on Mines & metals,,Feb,5,1801,6,19
And,3,Cmte bill John C Symmes,,Feb,6,1801,6,19
Blood,1,Cmte bill John C Symmes,,Feb,6,1801,6,19
Brown,8,Cmte bill John C Symmes,,Feb,6,1801,6,19
Cocke,2,Cmte bill John C Symmes,,Feb,6,1801,6,19
TF,1,Cmte bill John C Symmes,,Feb,6,1801,6,19
DF,3,Cmte bill John C Symmes,,Feb,6,1801,6,19
Greene,2,Cmte bill John C Symmes,,Feb,6,1801,6,19
Hill,3,Cmte bill John C Symmes,,Feb,6,1801,6,19
How,1,Cmte bill John C Symmes,,Feb,6,1801,6,19
Lang,2,Cmte bill John C Symmes,,Feb,6,1801,6,19
Liver,3,Cmte bill John C Symmes,,Feb,6,1801,6,19
Marsh,3,Cmte bill John C Symmes,,Feb,6,1801,6,19
Morris,1,Cmte bill John C Symmes,,Feb,6,1801,6,19
Nich,2,Cmte bill John C Symmes,,Feb,6,1801,6,19
Paine,7,Cmte bill John C Symmes,,Feb,6,1801,6,19
Read,1,Cmte bill John C Symmes,,Feb,6,1801,6,19
Ross,8,Cmte bill John C Symmes,,Feb,6,1801,6,19
Tracy,5,Cmte bill John C Symmes,,Feb,6,1801,6,19
Wells,2,Cmte bill John C Symmes,,Feb,6,1801,6,19
And,8,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Bald,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Bing,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Blood,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Brown,9,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Cocke,3,Cmte on customs district in Ohio,,Feb,6,1801,6,20
TF,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Greene,3,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Gunn,2,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Hill,5,Cmte on customs district in Ohio,,Feb,6,1801,6,20
How,2,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Lang,3,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Lat,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Liver,2,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Marsh,6,Cmte on customs district in Ohio,,Feb,6,1801,6,20
JM,3,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Nich,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Paine,2,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Read,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Ross,6,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Tracy,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
Wells,1,Cmte on customs district in Ohio,,Feb,6,1801,6,20
DF,1,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Hill,3,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Lang,8,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Morris,2,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Nich,1,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Paine,1,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Tracy,1,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
Wells,9,Ballot for teller for counting votes for PUS & VP,,Feb,10,1801,6,20
And,5,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Bald,6,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Blood,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Brown,6,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Cocke,1,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
TF,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Greene,1,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Hill,1,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
How,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Lang,1,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Liver,1,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Morris,3,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Nich,14,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Read,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Ross,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Tracy,12,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
Wells,2,Cmte on PUS's message on property in his possession,,Feb,18,1801,6,20
And,2,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Bald,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Bing,2,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Brown,3,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Day,2,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
TF,2,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
DF,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Frank,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Greene,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Hill,6,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Hind,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Lang,4,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Liver,3,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Marsh,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
STM,2,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
JM,3,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Morris,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Nich,6,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Paine,3,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Read,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Ross,10,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Tracy,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Wells,1,Cmte on bill to amend act valuation of lands - etc,,Feb,20,1801,6,20
Arm,2,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Bald,5,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Bing,4,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Blood,2,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
cocke,1,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Day,7,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
TF,2,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
DF,3,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Greene,2,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Gunn,1,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Hill,5,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
How,3,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Lang,7,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Liver,1,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
JM,4,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Morris,5,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Nich,5,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Paine,2,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Read,1,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Ross,3,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
Tracy,10,Cmte on bills - civil & Military appropriation,,Feb,20,1801,6,20
And,4,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Arm,3,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Bald,2,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Bing,3,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Blood,2,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Brown,4,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
TF,2,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
DF,5,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Frank,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Hill,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Hind,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Lang,5,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Lat,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Liver,4,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Marsh,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
STM,4,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
JM,5,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Nich,2,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Paine,1,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Read,5,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Tracy,3,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
Wells,3,Cmte on bill relief of Nathaniel Holmes,,Feb,20,1801,6,20
And,1,Cmte bill MD,,Feb,24,1801,6,20
Arm,2,Cmte bill MD,,Feb,24,1801,6,20
Bald,2,Cmte bill MD,,Feb,24,1801,6,20
Bing,5,Cmte bill MD,,Feb,24,1801,6,20
Blood,3,Cmte bill MD,,Feb,24,1801,6,20
Brown,1,Cmte bill MD,,Feb,24,1801,6,20
Cocke,2,Cmte bill MD,,Feb,24,1801,6,20
Day,2,Cmte bill MD,,Feb,24,1801,6,20
TF,1,Cmte bill MD,,Feb,24,1801,6,20
Frank,1,Cmte bill MD,,Feb,24,1801,6,20
Greene,3,Cmte bill MD,,Feb,24,1801,6,20
Hind,2,Cmte bill MD,,Feb,24,1801,6,20
How,3,Cmte bill MD,,Feb,24,1801,6,20
Lang,6,Cmte bill MD,,Feb,24,1801,6,20
Liver,1,Cmte bill MD,,Feb,24,1801,6,20
Mich,1,Cmte bill MD,,Feb,24,1801,6,20
Paine,3,Cmte bill MD,,Feb,24,1801,6,20
Read,1,Cmte bill MD,,Feb,24,1801,6,20
Ross,3,Cmte bill MD,,Feb,24,1801,6,20
Tracy,4,Cmte bill MD,,Feb,24,1801,6,20
Wells,1,Cmte bill MD,,Feb,24,1801,6,20
Bald,4,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Blood,13,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Brown,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Cocke,4,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Day,6,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
TF,3,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Frank,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Greene,3,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Hill,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Lang,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Liver,2,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
JM,5,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Morris,5,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Nich,3,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Paine,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Schur,11,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Tracy,1,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
Wells,13,Cmte on Wells's motion to settle accounts,,Feb,24,1801,6,20
And,3,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Arm,4,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Bald,3,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Bing,4,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Blood,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Brown,3,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Chip,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Cocke,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Day,3,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
TF,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
DF,6,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Frank,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Greene,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Gunn,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Hill,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Hind,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Lang,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Liver,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Marsh,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
STM,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
JM,5,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Morris,3,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Nich,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Paine,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Pinck,1,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Read,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Ross,7,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Tracy,5,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
Wells,2,Cmte on AH Dohrman’s bill,,Feb,24,1801,6,20
And,8,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Arm,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Bald,3,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Bing,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Brown,8,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Chip,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Dayton,2,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
DF,2,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Gunn,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Hill,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Lang,2,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Liver,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Marsh,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
JM,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Nich,4,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Paine,3,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Read,3,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Ross,9,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Tracy,7,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
Wells,1,Cmte on bill supplementary to act to divide territory nw of ohio into separate govts,,Feb,25,1801,6,21
And,5,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Arm,1,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Bald,5,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Brown,3,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Chip,2,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
TF,1,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
DF,3,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Frank,2,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Gunn,2,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Hill,1,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
How,1,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Lang,3,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Liver,3,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
JM,4,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Nich,5,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Paine,6,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Read,4,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Ross,1,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Tracy,6,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
Wells,2,Cmte on bill further to alter & est certain Post Roads,,Feb,25,1801,6,21
And,4,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Arm,1,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Bing,1,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Brown,2,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Day,5,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
DF,1,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Greene,1,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Hill,1,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Lang,8,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Liver,3,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
STM,2,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
JM,3,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Nich,8,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Paine,3,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Read,2,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Ross,4,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Tracy,5,Cmte on bill Sec of Navy shall not trade,,Feb,26,1801,6,21
Arm,5,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Bald,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Brown,3,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Dayton,3,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
DF,4,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Frank,1,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Gunn,3,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Hill,3,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Hind,1,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
How,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Lang,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Liver,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
STM,1,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
JM,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Morris,4,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Nicholas,4,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Paine,2,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Ross,1,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Tracy,8,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
Wells,3,Cmte on HR resolution re Theodosius Fowler,,Feb,26,1801,6,21
And,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Arm,4,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Bald,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Blood,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Frank,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Greene,3,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Gunn,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Hill,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Hind,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
How,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Lang,5,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Liver,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Marsh,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
STM,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
JM,3,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Nich,12,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Paine,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Pinck,4,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Read,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Ross,1,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Tracy,3,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Wells,2,Cmte bill Bermuda hundred,,Feb,26,1801,6,21
Arm,1,Cmte bill Naval peace establishment,,Feb,27,1801,6,21
